SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100758,0,Cash loans,F,N,Y,1,157500,448056,17019,315000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.00496,-13419,-1337,-4798,-4265,,1,1,0,1,0,0,Cleaning staff,2,2,2,FRIDAY,16,0,0,0,0,0,0,Restaurant,0.594010556,0.459895604,0.283711883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100759,0,Cash loans,M,Y,N,2,202500,938304,50121,810000,Unaccompanied,Commercial associate,Incomplete higher,Married,Municipal apartment,0.04622,-16290,-4752,-8870,-3060,3,1,1,0,1,0,0,Drivers,4,1,1,WEDNESDAY,14,0,0,0,0,1,1,Business Entity Type 3,0.365523849,0.777228325,0.522697317,0.0773,0.073,0.9771,,,0,0.1724,0.1667,,0.013,,0.0622,,0.0294,0.0788,0.0758,0.9772,,,0,0.1724,0.1667,,0.0133,,0.0648,,0.0312,0.0781,0.073,0.9771,,,0,0.1724,0.1667,,0.0132,,0.0633,,0.0301,,block of flats,0.0494,Panel,No,0,0,0,0,-363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
100761,0,Cash loans,F,N,N,0,225000,225000,14778,225000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.018801,-11518,-215,-4940,-3470,,1,1,1,1,1,0,Realty agents,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Services,0.486642867,0.591354993,0.621226338,0.4402,0.2371,0.9831,0.7688,0.1488,0.32,0.2759,0.3333,0.375,0.1312,0.3589,0.3408,0,0,0.4485,0.246,0.9831,0.7779,0.1502,0.3222,0.2759,0.3333,0.375,0.1342,0.3921,0.3551,0,0,0.4445,0.2371,0.9831,0.7719,0.1498,0.32,0.2759,0.3333,0.375,0.1335,0.3651,0.3469,0,0,reg oper account,block of flats,0.268,Panel,No,0,0,0,0,-1276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100764,0,Revolving loans,M,Y,Y,0,135000,180000,9000,180000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-10630,-1335,-10599,-3290,13,1,1,0,1,0,0,Managers,2,2,2,FRIDAY,12,0,0,0,0,0,0,Emergency,0.233619739,0.719635322,0.556727426,0.1485,0.0523,0.9856,,,0.16,0.1379,0.3333,,0.1757,,0.1526,,0.0992,0.1513,0.0543,0.9856,,,0.1611,0.1379,0.3333,,0.1797,,0.159,,0.105,0.1499,0.0523,0.9856,,,0.16,0.1379,0.3333,,0.1787,,0.1554,,0.1012,,block of flats,0.1416,Panel,No,0,0,0,0,-679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100766,0,Cash loans,M,Y,Y,2,126000,157050,9621,112500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-14385,-415,-3312,-4354,16,1,1,1,1,0,0,Drivers,4,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.449648088,0.735220999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100767,0,Cash loans,M,N,Y,0,157500,808650,31464,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-13962,-1574,-733,-3793,,1,1,1,1,0,0,Laborers,2,2,2,WEDNESDAY,9,0,0,0,0,1,1,Other,0.239934046,0.576330632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100768,0,Cash loans,M,Y,N,0,112500,277969.5,10606.5,229500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-20438,-2271,-10241,-3991,17,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,16,0,1,1,0,0,0,Business Entity Type 3,0.722558634,0.639849148,0.556727426,0.0093,0,0.9732,,,0,0.069,0,,0.019,,0.0045,,0,0.0095,0,0.9732,,,0,0.069,0,,0.0194,,0.0047,,0,0.0094,0,0.9732,,,0,0.069,0,,0.0193,,0.0046,,0,,block of flats,0.0035,Wooden,Yes,1,1,1,1,-1643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100769,0,Cash loans,M,N,Y,2,247500,805500,58243.5,805500,"Spouse, partner",Working,Higher education,Married,House / apartment,0.028663,-13877,-2008,-4878,-4635,,1,1,0,1,1,0,Managers,4,2,2,SUNDAY,11,0,0,0,0,1,1,Transport: type 4,0.4992824,0.588207081,0.465069215,0.0814,0.0319,0.994,0.9184,0.0651,0,0.2586,0.1875,0.2292,0.0329,0.0664,0.1075,0.0019,0.0169,0.0399,0,0.9891,0.8563,0.0473,0,0.1034,0.1667,0.2083,0,0.0349,0.0506,0,0,0.0822,0.0319,0.994,0.9195,0.0655,0,0.2586,0.1875,0.2292,0.0335,0.0676,0.1094,0.0019,0.0173,reg oper account,block of flats,0.0542,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100771,0,Cash loans,M,N,Y,1,288000,1971072,68643,1800000,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-17087,-5171,-1166,-518,,1,1,0,1,1,1,Managers,3,3,3,TUESDAY,9,0,0,0,0,0,0,Industry: type 9,0.510542374,0.419167652,0.41359676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-1919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100773,0,Cash loans,F,N,Y,0,112500,254700,26226,225000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-23049,365243,-4452,-4132,,1,0,0,1,1,0,,1,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,,0.481826998,0.465069215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-2559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100774,0,Cash loans,F,N,Y,0,90000,675000,22437,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-19164,-1220,-1307,-2722,,1,1,0,1,0,0,Sales staff,2,2,2,WEDNESDAY,8,0,0,0,0,0,0,Self-employed,,0.056690285,0.740799088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100775,0,Cash loans,M,Y,N,0,112500,351000,22558.5,351000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.015221,-8384,-666,-6274,-1031,13,1,1,0,1,0,0,Laborers,1,2,2,SUNDAY,15,0,0,0,0,0,0,Industry: type 9,,0.52234659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,-42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
100776,0,Cash loans,F,N,Y,0,225000,1096020,52857,900000,Family,Commercial associate,Higher education,Married,House / apartment,0.006008,-12405,-749,-6366,-4220,,1,1,0,1,1,1,Accountants,2,2,2,MONDAY,18,0,0,0,0,0,0,Self-employed,,0.49692406,0.560284328,0.0845,0.0186,0.9861,0.8096,0.0172,0.08,0.069,0.3333,0.375,0.0091,0.0681,0.0857,0.0039,0.0198,0.0861,0.0193,0.9861,0.8171,0.0173,0.0806,0.069,0.3333,0.375,0.0093,0.0744,0.0892,0.0039,0.021,0.0854,0.0186,0.9861,0.8121,0.0173,0.08,0.069,0.3333,0.375,0.0092,0.0693,0.0872,0.0039,0.0202,reg oper account,block of flats,0.0811,"Stone, brick",No,0,0,0,0,-1573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100778,0,Cash loans,M,Y,Y,0,202500,1006920,51543,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-18323,-2711,-586,-1142,17,1,1,0,1,0,0,Drivers,2,2,2,WEDNESDAY,15,0,0,0,0,1,1,Industry: type 11,0.5357022,0.617686137,0.553164699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,-1055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
100779,0,Cash loans,F,N,Y,0,135000,1125000,46557,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-20681,-13878,-10061,-4207,,1,1,0,1,0,0,High skill tech staff,2,2,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 2,0.721792464,0.634591871,0.73801962,0.1338,0.0547,0.9851,,,0.12,0.0948,0.3646,,,,0.1668,,0.0013,0.0504,0.0317,0.9861,,,0.0806,0.1379,0.3333,,,,0.0789,,0,0.1129,0.0599,0.9856,,,0.12,0.1034,0.3333,,,,0.1698,,0.0004,,block of flats,0.2648,Mixed,No,0,0,0,0,-2855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100780,0,Cash loans,F,N,N,0,112500,679500,30834,679500,Unaccompanied,Working,Higher education,Married,House / apartment,0.009175,-10565,-1244,-5449,-2254,,1,1,0,1,0,0,Core staff,2,2,2,FRIDAY,16,0,0,0,1,1,0,Self-employed,,0.68899839,0.461482391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100781,0,Cash loans,M,Y,Y,0,405000,1327648.5,42826.5,1039500,Family,Commercial associate,Higher education,Married,House / apartment,0.031329,-20204,-2402,-9586,-3005,1,1,1,0,1,1,0,Drivers,2,2,2,FRIDAY,18,0,1,1,0,1,1,Self-employed,,0.722288043,0.126897526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100782,0,Cash loans,M,N,N,0,225000,1017000,29866.5,1017000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-15573,-1760,-8302,-4734,,1,1,0,1,0,0,Drivers,2,2,2,MONDAY,13,0,0,0,0,1,1,Government,,0.736821168,0.160488931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
100783,0,Revolving loans,M,N,Y,0,135000,180000,9000,180000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.001333,-9543,-1327,-4287,-2184,,1,1,0,1,0,0,Laborers,2,3,3,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.214224864,0.383991962,0.312365369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100784,1,Cash loans,F,N,Y,0,54000,1885500,74191.5,1885500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-22181,365243,-14266,-4714,,1,0,0,1,0,0,,2,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.623843014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066,,No,6,0,6,0,-1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100785,0,Cash loans,F,Y,N,0,67500,293535,18085.5,265500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007305,-21306,365243,-2144,-3248,19,1,0,0,1,0,0,,2,3,3,SATURDAY,8,0,0,0,0,0,0,XNA,,0.142996794,0.646329898,0.0186,0.0297,0.9687,0.5716,0.0029,0,0.069,0.0833,0.125,0.012,0.0151,0.02,0,0,0.0189,0.0308,0.9687,0.5884,0.0029,0,0.069,0.0833,0.125,0.0122,0.0165,0.0208,0,0,0.0187,0.0297,0.9687,0.5773,0.0029,0,0.069,0.0833,0.125,0.0122,0.0154,0.0204,0,0,,block of flats,0.0301,Block,No,0,0,0,0,-1803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
100786,0,Cash loans,F,N,N,0,270000,265851,11839.5,229500,Unaccompanied,Working,Higher education,Married,House / apartment,0.020713,-16625,-1890,-6371,-159,,1,1,0,1,1,0,,2,3,2,THURSDAY,7,0,0,0,0,0,0,School,,0.554405383,0.567379237,0.0557,0.0716,0.9742,0.6464,0.0052,0,0.1034,0.1667,0.2083,0.0361,0.0429,0.0521,0.0116,0.0259,0.0567,0.0743,0.9742,0.6602,0.0053,0,0.1034,0.1667,0.2083,0.037,0.0468,0.0543,0.0117,0.0274,0.0562,0.0716,0.9742,0.6511,0.0053,0,0.1034,0.1667,0.2083,0.0368,0.0436,0.0531,0.0116,0.0264,reg oper account,block of flats,0.0495,"Stone, brick",No,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100787,0,Cash loans,M,Y,N,0,270000,675000,28507.5,675000,Unaccompanied,Working,Higher education,Separated,House / apartment,0.035792,-16590,-2351,-183,-147,11,1,1,0,1,1,0,Managers,1,2,2,WEDNESDAY,13,1,1,0,1,1,0,Trade: type 7,0.661105664,0.721879926,0.417099668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,-672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100788,0,Cash loans,F,N,N,0,112500,450000,47254.5,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-10114,-996,-4888,-2767,,1,1,0,1,0,0,Core staff,2,2,2,THURSDAY,19,0,0,0,0,0,0,Mobile,0.694558926,0.705811256,0.474051289,0.2227,,0.9851,,,0.24,0.2069,0.3333,,,,0.2383,,0,0.2269,,0.9851,,,0.2417,0.2069,0.3333,,,,0.2483,,0,0.2248,,0.9851,,,0.24,0.2069,0.3333,,,,0.2426,,0,,block of flats,0.2224,Panel,No,0,0,0,0,-751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100789,0,Cash loans,F,N,Y,0,112500,813195,24786,702000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-16329,-1048,-1187,-4819,,1,1,0,1,0,0,,2,3,3,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.493130428,0.767523105,0.1113,0.0819,0.9821,0.7552,0.0548,0.12,0.1034,0.3333,0.375,0.0142,0.0908,0.1161,0,0,0.1134,0.0849,0.9821,0.7648,0.0553,0.1208,0.1034,0.3333,0.375,0.0145,0.0992,0.121,0,0,0.1124,0.0819,0.9821,0.7585,0.0551,0.12,0.1034,0.3333,0.375,0.0145,0.0923,0.1182,0,0,reg oper account,block of flats,0.1213,Panel,No,0,0,0,0,-1163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100790,0,Cash loans,M,Y,N,0,157500,339948,27387,315000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005144,-9365,-1172,-1451,-1969,13,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,14,0,0,0,0,1,1,Business Entity Type 3,0.148193328,0.514763676,0.600657537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
100793,0,Cash loans,F,N,Y,0,126000,808650,26217,675000,Family,State servant,Higher education,Married,House / apartment,0.018634,-13037,-706,-2921,-1149,,1,1,1,1,1,0,Accountants,2,2,2,FRIDAY,10,0,0,0,0,0,0,Government,0.3879726,0.268615378,0.689479143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-2431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100794,0,Cash loans,F,N,Y,0,49500,431280,18400.5,360000,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329,-21351,365243,-11095,-4795,,1,0,0,1,0,0,,1,2,2,TUESDAY,8,0,0,0,0,0,0,XNA,,0.191542793,0.771361592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100795,0,Cash loans,M,Y,Y,1,180000,963000,31194,963000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-13778,-786,-6325,-2410,4,1,1,0,1,0,0,Managers,3,2,2,FRIDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.210866525,0.170437819,0.77008707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100796,1,Cash loans,F,N,Y,0,405000,413235,32778,337500,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.00963,-19311,-514,-6886,-2846,,1,1,0,1,0,0,Cleaning staff,1,2,2,MONDAY,14,0,0,0,0,1,1,Self-employed,0.564583893,0.343727656,0.32647521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100798,0,Cash loans,M,N,Y,0,81000,454500,31761,454500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018209,-16658,-409,-4717,-210,,1,1,0,1,0,0,Laborers,1,3,3,WEDNESDAY,10,0,0,0,0,1,1,Business Entity Type 2,,0.559822472,0.70620511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,3,-1229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100799,0,Cash loans,F,Y,Y,0,103500,886090.5,39159,792000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,-21411,-3997,-4434,-4439,16,1,1,0,1,0,0,,2,3,3,MONDAY,6,0,0,0,0,0,0,Medicine,,0.573712167,0.549596502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-2518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100800,0,Cash loans,F,N,Y,0,126000,698517,23215.5,603000,Unaccompanied,Pensioner,Lower secondary,Widow,House / apartment,0.018634,-21314,365243,-2486,-4613,,1,0,0,1,0,0,,1,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.299789259,0.689479143,0.0619,0.0791,0.9871,,,0,0.1379,0.1667,,0.0211,,0.0541,,0.0316,0.063,0.0821,0.9871,,,0,0.1379,0.1667,,0.0215,,0.0563,,0.0335,0.0625,0.0791,0.9871,,,0,0.1379,0.1667,,0.0214,,0.055,,0.0323,,block of flats,0.0494,"Stone, brick",No,2,0,2,0,-807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100801,0,Cash loans,F,N,Y,0,112500,223884,26568,202500,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.025164,-9528,-183,-4391,-2194,,1,1,0,1,0,1,Core staff,1,2,2,THURSDAY,9,0,0,0,0,0,0,Services,,0.225775944,,0.2969,0.1459,0.9916,0.8844,0.0402,0.32,0.2759,0.375,0.4167,0.0205,0.2421,0.2944,0,0,0.3025,0.1514,0.9916,0.8889,0.0406,0.3222,0.2759,0.375,0.4167,0.021,0.2645,0.3067,0,0,0.2998,0.1459,0.9916,0.8859,0.0404,0.32,0.2759,0.375,0.4167,0.0209,0.2463,0.2997,0,0,reg oper spec account,block of flats,0.2315,Panel,No,1,0,1,0,-2669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100802,0,Cash loans,F,N,Y,0,76500,499261.5,18949.5,351000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.028663,-19169,-4275,-8207,-2730,,1,1,0,1,0,0,Sales staff,1,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,,0.265247816,0.50107516,0.1237,0.0709,0.9846,0.7824,0.0127,0,0.069,0.1667,0.2083,0.0573,0.1009,0.0635,0,0,0.1261,0.0736,0.9846,0.7909,0.0128,0,0.069,0.1667,0.2083,0.0586,0.1102,0.0661,0,0,0.1249,0.0709,0.9846,0.7853,0.0128,0,0.069,0.1667,0.2083,0.0583,0.1026,0.0646,0,0,reg oper account,block of flats,0.0569,"Stone, brick",No,1,0,1,0,-1735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
100803,0,Cash loans,F,N,Y,0,135000,679500,32818.5,679500,Family,Commercial associate,Higher education,Civil marriage,House / apartment,0.026392,-11847,-1035,-1561,-773,,1,1,0,1,0,0,Sales staff,2,2,2,FRIDAY,14,0,0,0,0,0,0,Trade: type 7,,0.534557615,0.270707387,0.0722,,0.9786,,,0,0.1379,0.1667,,,,0.0654,,0,0.0735,,0.9786,,,0,0.1379,0.1667,,,,0.0682,,0,0.0729,,0.9786,,,0,0.1379,0.1667,,,,0.0666,,0,,block of flats,0.0515,"Stone, brick",No,2,0,2,0,-1667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100804,0,Cash loans,F,N,Y,2,157500,407727,32341.5,333000,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.018029,-12200,-733,-179,-2616,,1,1,0,1,0,0,Laborers,4,3,3,SATURDAY,9,0,0,0,0,0,0,Trade: type 1,,0.132357113,0.072496677,0.0629,0.0878,0.9776,0.7824,0.0164,0,0.1552,0.1042,0.2083,0.0627,0.0941,0.0525,0.0077,0.0366,0.0084,0.0477,0.9717,0.7909,0.0165,0,0.0345,0.0417,0.2083,0.0119,0.1028,0.0048,0.0078,0.0178,0.0635,0.0878,0.9776,0.7853,0.0165,0,0.1552,0.1042,0.2083,0.0638,0.0958,0.0534,0.0078,0.0373,reg oper account,block of flats,0.0058,"Stone, brick",No,1,0,1,0,-255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
